,permid2,Mkt_RF_coef,bm_coef,MomentumL6m_coef,mkt_cap_coef,const_coef
830,DaCwPgfaScJRrFDu7v9Tnq,1.41538132451294,0.4562629889181704,-0.7166844607722185,0.2857355351708135,-2.641788513706775
831,i6CarUqiWNavAzhEhk9JCw,0.2915259180014955,0.6637566666072381,-0.054634561589128924,0.1326621199809752,-1.3313326466265503
832,b63KHSnWhBW6z3tYw5NZBy,-0.9673373679360261,0.3232280199041194,0.5066270871473884,-0.02903633741019984,0.11562014178063049
833,WBCybvnYPvGBVc3KgLJaYu,0.3397396904743779,1.4192731075931606,-0.29224677766815454,0.6788358495800872,-6.223019122522637
834,7hyb8F82PA73ewVaHgE6Ef,0.6957400889019855,1.712288150837523,0.3297620051446788,0.3443339328834877,-3.286085141735091
835,S3ppeFVZGyYfghgHqsLQcn,0.8435662367350445,0.9193230771224693,0.32045845011013885,0.28301938888238887,-2.7375545905723375
836,RGC6LJRM4quq4D7zKADrD8,0.7899073646752931,0.6772774797771455,0.2909020194600303,0.46066622652653577,-4.005705510265148
837,E9cx5GnMj9NMrFbC8kkizD,0.3995017673918332,0.567547139331308,-0.8783600058889144,0.4436060967383685,-3.618029003599616
838,kksvk9c3DqKUSBHnUtxjEm,1.6021698248060607,0.0874518835995112,-0.014123347557791596,-0.2962809105696842,2.326138071954843
839,BoTDTDffhZ3QGKk4qTZqGv,0.4919612510021987,0.3532071265089006,-0.6386346950584455,0.9970070115438339,-9.791363917044304
840,4nU589R4g4wULwCs8hayMA,0.5178659849993552,0.35134665348217337,-0.6082594859035023,0.22795634669588594,-2.204147202023477
841,Jx7G9VnYuUwMHfHofp4ACZ,0.9416201215916185,0.2700590432690159,-0.45418720490892867,0.2401886179892211,-2.1261860120498413
842,bP8L24vJwt5ogsvwDe9uXE,0.9363217969268278,0.4087462142218168,0.08578636904873199,0.6706576433283066,-6.302218787540285
843,PNRJgqk5bbB6YA6C5ZB2KD,0.7193259349115799,0.19176738512921387,0.1595566967558567,0.44817867723566407,-4.131125979928687
844,jm8sug3WXkXqr546kmSr7W,0.8033567978747564,0.3119312775344398,-0.2313723242522615,0.5352444731402287,-4.824873212518593
845,H9tR3v9Efkv2eDFWZtSkLQ,0.4418069042790165,2.2650989790498888,0.10297361209604144,0.0989269111575829,-1.0727958871827086
846,H2addSYgcjKe5eDq8DxV7N,0.837162586920051,0.30994291222457904,0.27682158247982724,0.1686144007882403,-1.7341227098167085
847,FjatyFD6ACDQdE76nuN7h5,0.004579000385757925,0.2036679944821584,-0.234220420484138,-0.03909100890303143,0.39235735187391774
848,nHFC2Ara2bWnmkX9DnQej6,0.980021343136601,0.11004651969290631,0.43494424512221114,0.056209031778979957,-0.5028162647095878
849,YQTkF7TRTUSGJvASYLdMg7,1.1686385024584949,0.8521539533705377,-0.19476905656138485,0.10496540168109703,-1.0393541157523118
850,ceYWLXNUJuFqEKKMkB4QQW,0.4101017329593586,1.2135597423909927,0.5789113151351756,0.16586133325079855,-1.6738380322220632
851,kZUzDSevZ2PoyqGH3q4gZ9,0.9804828015935769,3.164111703389091,0.35056497980496726,0.1167281180072921,-1.3557634303115829
852,54kUwB4ZHFqEjJbWocCrWr,0.3137138703974969,0.9111506751713683,-0.514528319227385,0.7221101544451719,-6.721896122112099
853,cqn9rczArDyuiyxYn6nGY3,0.5255000694039015,0.10487944318640458,0.2758959670386461,-0.09399348910959654,0.9402884175812704
854,Q4quvNBncPWwMyJta7V4Rm,1.380311567147127,0.1319819456254966,0.33352012553164373,0.3394875151935637,-3.4505150929168455
855,anVohfefoRyX5kYJAWStzh,0.3167346663347492,2.7600044763973233,-0.8022208031367867,0.5402568286890879,-5.430724344368387
856,NkierCDggKnZgH8s6HJ3gu,0.32858618162013065,1.2372241615586392,0.3279282113530057,0.0852745946876785,-0.8591167215664948
857,bjbYccGzxvLBsqtReALh8S,0.6381019372735033,1.2055653653077394,-1.063764901565611,0.9861909280749183,-8.161723242344948
858,AJT3bRTDwcT6ypkWEJbhwS,0.9010767388048968,0.5217558420760867,-1.0043778708872282,1.0153006181405038,-9.052144146490418
859,DNURCQNnXqtoCwBVzRAa2W,0.3620479045027579,0.7050684591714234,-0.05610271681600102,0.31152160852635385,-2.8754733406630537
860,QF3982HuLRfC4fod4SZviE,0.9125105629247688,1.286696359125796,-0.12307308657061626,0.29708560079995094,-2.4480626984162557
861,SaBjNdTXEnzUPPKMCC9aMm,0.3773412153738629,2.3122342780963496,-1.8388802364943915,1.475796638350967,-14.887240453084132
862,AjYLWhLtZBWYxPyGPErJ3q,1.3373359001592977,-0.007171350410375851,-0.03699155454882482,0.036608347428835675,-0.35173800741511163
863,JdoricfwEipF6fsEqrLysB,0.08758078140953596,0.935660081069526,-0.3093895725524364,0.7053805349550369,-7.003231360842841
864,AEqHbFwatqZ8TfUCq2EANp,0.4508676275473543,0.2059768252558954,0.6143863963251525,0.2054497971390184,-1.9756252007080188
865,d3b3jydnE6uBtwZ95RMiuf,0.801589301605776,-0.7036068895776026,-0.176647251186148,0.040420768136592455,-0.32990786192302196
866,boFW9hS2kenNyDRrp6Qt67,1.6027990796967146,0.001544567399209662,0.5119395853711246,-0.008281751375603275,0.047268214954307386
867,UKM8fqKU4n8ytZhCrbd6n6,1.05038043210312,0.12314366598197736,-0.24452277040922885,0.19341423427750204,-1.513264457287143
868,Sw8e2Ajh4dXPCM6ZG8WzYe,1.5203616808697074,0.15613411326034,0.3613741443137398,0.1831108925596978,-1.9263624886207285
869,GGgyh3usgS3kxqAY5dFMcm,1.004037959516649,0.253775939786004,0.3029857802327822,0.20531278595258984,-2.024184615712301
870,VvnN8XR2qe4ap9b8zceQ5Q,0.798292805848847,0.19938732271737153,0.24302116289288558,0.6885352936024964,-6.927002336297577
871,8WaTCxJjSrYY7MFrfiVg2B,0.4370502785677736,2.026522316333795,-0.09376207797615488,0.0971392707681995,-1.0073191252685743
872,YVyQmFbzFyCX8MgaFricMt,0.08680633628001755,0.8148491830265352,-0.017042721854802066,0.9194881238034968,-7.439524840939998
873,UCN5bAAUKAYiG3PFBadGHi,-4.527636918345992,-0.09671816873729111,-0.28070821315964267,-0.0725723800095972,0.734293014121087
874,CXRTSY2JB9iNrf7uWWbgbs,0.15539845874485053,-0.028742710650783074,0.15228724680726372,0.12128490272373607,-0.9053091084490549
875,2yfJK2rPSpVcSv9drFweZC,0.44426229597769007,0.5810909063046471,-0.4580293424070623,0.901776773331368,-8.393921961574502
876,QYxAp9LT72QEq3WLmXxsXW,0.549952251103554,0.13884209065986772,0.03594312105486358,0.1252599189310546,-1.2364727735427465
877,m8iEmY9oBKL3a8jFdpcNsd,0.4515116356550326,0.3375125277362626,-2.0227537068079773,0.9762795228714143,-9.32725899160676
878,YSJQq7ibe5s63KBJtsMeSZ,0.768499496452861,0.7429417067317299,-0.5297973542131154,0.6570724390729018,-6.445919084656944
879,Qvv2QBiheVVBuWXxGgysLo,0.45191094691699674,0.11739525590783426,-0.027716042319634277,0.23467561289342004,-2.239855594297689
880,Ey3TKNfBr4sxwmxWbcNSpz,0.34365232282917435,0.355864638195553,-0.6060017316835962,0.3270486000761546,-2.9696589471202115
881,8XJzffbQRQFervGCHXZLgA,0.2585071777678114,0.08163098153390273,-0.45467540741905527,0.06555379886489798,-0.6616678257900191
882,SXj5t7bABRYeUt2mB5p7b3,0.4722362598181328,0.3015175116072467,-0.6320189086357346,0.9236855236571028,-7.93279120806995
883,e8Z9AatER3p7sy5KytivEg,-0.337177316216303,0.09176374414887258,0.038816827406554115,0.16129962001269574,-1.3798473679685648
884,Gf7n7FkzbqXT9eDnUA4HZE,1.0898769758758569,1.6136634958895084,0.4125274646044769,0.27297570657909165,-3.0167549165018213
885,RLcgsjtej2ysVVrT7wgDA6,0.07261245297559969,1.529314307102101,0.6491198756168193,0.0651314297405583,-0.7271118537526756
886,8bBtfe24EBWmt6wjiAsGjY,0.21841307925252543,0.2798176217768464,0.12302022484012883,0.027414080513938566,-0.2919372745815437
887,BWq7poceShS22G5Hoiq8w2,0.8794271241964586,0.2245128689549679,-1.0527331193461495,0.554976676806945,-5.343029469980965
888,4EQCSAcutJKZuKW2XjvLqJ,0.013787918696502366,0.08788898523812771,-0.8685390104523497,0.3523316751354175,-2.8698012369538644
889,9TNceyoHULvxSAq9Nekx7g,1.5466268419460807,0.10583990432297594,-0.3541259252989596,0.585397413478044,-5.394636057361538
890,PX4ivWCy6WsvaGKCzGMj6x,0.6097941967642817,-0.8158409245779352,-1.2650663120889933,0.22310788582499275,-1.7388259864750841
891,QSeuayaA34YboaaSPYnwqD,0.7144982230759256,-0.14289003194834168,-0.751805923190942,0.395608775429625,-3.412630780127384
892,GozncjSN3ZCG7GBBFCmrKN,0.5993411317598807,1.3323518431360457,0.012062702861881306,0.04564501461845227,-0.518990402950655
893,koRBUPJxhQhd4fcgK43fmU,0.25619705139080345,0.1033275597605563,-0.4093693931023663,0.48263039016503334,-4.213450622011607
894,WVvNaiHqfcTFmKYVLPXM9B,0.045797540725972335,0.07998797723849696,-0.70917136195025,0.14820271774754418,-1.3198054830540442
895,VPGwtJ2EDfK4a4rjE9ygNr,0.45962686108526896,0.2587017169286808,-0.5757041822327467,0.7365669838885289,-7.040189315811149
896,dmDBrSNYEwphYCQEWycTyN,0.4340805740925724,-0.3744546141270774,-0.054895259547997684,-0.016051374595672352,0.21867285189967756
897,mC58ThqWcwXVCceiYaTDMS,0.6562127593132976,-1.1942284159146601,-0.9525489817681094,0.3918029343509284,-3.5126143395377794
898,TKY5TjRatE9NyDYLog9dpb,0.3571425493749494,0.3100740692253656,-1.0094387233233457,1.00344497051619,-9.278155818274252
899,nHhMLZ8nmHrkprfypmda6S,0.3571425493749494,0.3100740692253656,-1.0094387233233457,1.00344497051619,-9.278155818274252
900,GHvdqNpVKJ7QMk3WMZkukA,1.4107928444421245,1.2507248141001828,-0.49459680216810986,0.036299660428993796,-0.3165514806138741
901,7RngZu8MMgdAfM5g4Kf4Vu,0.10332328023349913,0.10454675995004166,-1.680574812443612,0.7041285058607608,-6.674633564788229
902,Pipm87djJwSAJoJ3o3wdnZ,0.6258140127399773,0.19278180257439048,-0.25236469996945177,0.6619797665927977,-5.6683261120254755
903,72LQn5egvUpPK8a3ePtHLb,0.5367613029697793,1.213814172379687,-0.26834764941768324,0.22326681134849446,-2.319474844732552
904,QWvQuP8fuL3ZXZkSj8fLSA,1.4008680912459859,0.09218425505676697,-0.3129093448787241,0.30946723573088586,-2.8524329079358757
905,YtjiAwsfHRQ2VzRH76SeHd,0.901770831016041,0.5554547130019595,1.6759754436083534,0.0939509334639339,-1.1205673039916568
906,ecMUeCvs8bv9McpieQjaHS,3.5951507421424607,1.81477582123348,-0.170781069807598,1.7820533706656927,-16.46281514684082
907,Ny9CtWy4GDqCnZNgu33wQV,0.2757540433162709,0.16052556371112142,0.1569044493465798,0.026886954964033427,-0.3309099053444301
908,2vbqHadtb4N2yR7gicETrQ,0.3362612957866948,0.044156665866586856,0.6499604534169364,0.10095382157728061,-1.0234170394509627
909,ngKGrqTWVPTRGA5kWApLXA,1.2187497535778085,0.08992892823173966,-0.4951108286810637,0.5169987164832786,-4.240500188305757
910,7i7ToL6dn7RPMS7Y2sCsWq,1.1622849523312064,-0.1152153666946528,-0.6756013287244539,0.05768730683671275,-0.4191974739253443
911,QDgPprrMymBXzKYxDLJ2Yh,0.8707277871340228,2.1351757943637195,-0.05257121453777278,-0.015454219333785657,0.0808635096620189
912,9hgDEHcwB5fBXBrdt5APis,0.8707277871340228,2.1351757943637195,-0.05257121453777278,-0.015454219333785657,0.0808635096620189
913,A3j4CGSP4a9BLJ8o5faVST,0.8042722662949064,0.3457554112510536,-0.2965000589502013,0.533435135597375,-4.84235777202308
914,6PsCt2YzdV4rU6vckvdKu8,1.1256518673767242,0.08175729937026718,-0.16050230987583516,0.2586903568452419,-2.1868046643327976
915,bTxnZeC5pYMESDPtPK2fw7,1.2829151697569479,0.9408307147952023,-0.4596874357721669,0.7370494648688826,-6.419775442158031
916,QWKzUq8c3n2JegG7JRDS4F,0.3270713086205047,0.20785227385743102,-0.3917522003507473,0.3594665076371342,-3.749983057877396
917,3FeNtC5kb595pFK9YNS6dV,0.4812269283116073,0.07525613247634927,-0.1276103731198437,0.5616399803837449,-4.909835099621566
918,J4oYeGjE9WwcFZ2TkGN6vy,0.6711819076444345,0.1714063824993125,-0.25835813234012556,0.3599374985413585,-3.678441285630959
919,EcAcsEaifvzpqJB6bUpBMw,0.2562172700510039,1.123558045417639,-0.281617193783165,1.5424289646218277,-12.775366230070452
920,PUNK5Q33FasZQqKY3Qse3T,0.45090174008137973,0.9430810135278543,-1.240123569334938,1.0157633514331557,-9.277030541186326
921,CagzSUWHam5KtQHQjEqUcG,-0.06411170573973046,0.17656206292508253,-1.0062254735773841,0.5072397667281451,-4.031315544853974
922,LMRMsCQqEU28BNnUdLttf7,0.6034594885081916,0.20684487201808277,0.5086831182785417,0.5148857879801023,-4.860192620159109
923,6HCb6GsQMTN3CK5RcDjNGE,0.21126005855269625,0.3631265013218087,-0.5247426136790352,0.28741928033613373,-2.38261421458886
924,dS7f29JYwbdzbT5WELXeK8,0.8863655053481256,0.5160258101867916,0.41646303581489963,0.10795193557173588,-1.0923526201331737
925,DUXFwpbtHYqCxNXnKVLJji,0.5027755001208631,0.03793454014355824,-0.7206244829921682,0.25104133243471793,-1.8390942456563382
926,Hn9LeAmrKmdBQtsqjUB8PN,-8.509219313152025,0.7334039089589486,0.04531675920282338,0.88560679419008,-6.6466494306172805
927,8UEqEqaQtY9QirMrC9QooJ,0.37040533784930835,2.6767595053920545,0.2848400543657455,0.24557945833874523,-2.2867070556817786
928,MTHo3afGsq3Gwv7Xr95Hao,0.2841967091622815,0.45439116157392884,0.2584643673070936,0.47581660242876345,-4.496243741429111
929,29pHCkqcg6WJxb9zHDEVGp,0.7798947462537462,0.038718606959395774,-0.05106463130217682,0.6180458639954883,-6.134780884391605
930,R8npgziJ9pXzpqT4SjKnip,0.8869759931313193,0.5793143850129278,-0.4835861620230519,0.3177313778990256,-2.832072184021688
931,3xAceEGELPXRb6hoawxp7n,0.4172647486272767,0.38496448467863004,0.1638969969367758,0.14773272809323873,-1.309780996999299
932,8U5cZsPNw3k37EtTfTczx2,-3.3817207245986185,0.1263802971304524,0.2518354602088291,0.10651448220053439,-0.7762907163145258
933,3KUXPpKdeiS2LE22Mihpzf,0.13257824744455277,0.5389670617677955,-0.19968835800789286,0.3281708340988309,-2.9662617860321934
934,HkbdpoMhZsJHYmv8TAgf5v,0.6263289461493128,0.24960675381199773,-0.11294918886245556,0.027000723757350298,-0.3256946762615865
935,7MEtp2FNciNe2BmwKZa3GR,0.4600032050282492,1.3741667749456803,-0.11422099674893355,0.34339413196027735,-3.409999005392417
936,EigC2Mt6S33FjWDmbn7yK4,0.08535215138866814,-0.1224131994579747,-1.2925182475199146,0.6352106330220588,-5.273871289110962
937,eZ7CoUXicnQQqzAdHBCS57,0.04509006042911545,-0.14373527084370982,-0.30246349629541336,-0.5418493301117959,4.299805606001721
938,cUjXH4TNWMsCBcEvPU3wom,0.5806814888643759,0.41947538025397824,0.1207477970333448,0.27066435496642594,-2.412304127761918
939,Zc4asmVNAn5BMAa9PAE9XZ,1.8159491267927572,0.29344884887456335,0.17083449863668498,0.13310506579661063,-0.9526784463504502
940,cnErc78v8XB43SbBz7n8gW,0.39524862471625116,0.8675358450846108,0.0191129370067435,0.14475579747922457,-1.6509071112744043
941,VKnHG4DFzPjpvwWFKc9xuZ,0.39524862471625116,0.8675358450846108,0.0191129370067435,0.14475579747922457,-1.6509071112744043
942,nSbujc2dvct8yArKM3s6J7,0.8450734723165783,0.6098865533978696,-0.8568255006393226,0.5465168046417652,-4.676947208932083
943,BdHGsym8ejC6hN7hTLbJ5n,2.074099343181782,0.7934628432092679,0.26445146616649784,0.049755140930173525,-0.5179613108564558
944,mwvTCcXYgCUtnPUTXENiYx,0.28330419301090337,0.6421451700328041,0.23060830506160393,0.08170386626509618,-0.8872983027809934
945,dZCNPRf4TYFDc7XmVNueM7,1.2231053011875377,5.225021291945285,0.4292296216642947,-0.028856042026218498,0.03337144024028695
946,VZrekf8ZmuChwoMq2ddAqn,0.5544420198081151,0.32270287396402014,-0.12245242129004046,0.4551342871432684,-4.375874206546247
947,Qyq2eeynjwVM75CasRxXZa,0.7898996710157147,0.12668835358124853,-0.5419761970582264,0.2513398958703754,-2.3335639806875204
948,XPcR3RHDtQeaFueHznZtYw,0.5734059289321014,0.979693540238873,-0.28066103909152257,0.2650221457150207,-2.5738332466446234
949,29FdxR76ibfXSJmzaAU5z2,0.9723670232535492,0.6212231302324631,-0.8886848336338616,0.6619659956858477,-6.3168299862820065
950,a9QeKPvLbcx6MwWrAXBnut,0.3831768183460287,1.775702799004882,-0.3400587294213044,0.14210791086213004,-1.3674185998088684
951,k84WQ42FkCi5HsgsoFuwia,0.3710372202171127,1.1065433622476661,-0.8644900602430302,0.5525053888416994,-5.123631136994015
952,FhhMPDfZKyyWrCnhitWjqM,1.0160600412278253,-0.033531610177035265,-1.009909881257082,0.24728122544572417,-2.1682391327862898
953,jcDjsQfHNBMQRu6JZt5wvj,0.051600626342504397,0.6434922970998606,-1.120875669055914,1.115979612077671,-9.796486999137414
954,N3CLcUWcqBhp7CjrHhHiuL,0.07259721838487765,0.06391140461656342,-0.8475977076593778,0.7251868120249264,-6.525278663579239
955,WW3MN8u6Rz7XmG29bDTRWB,0.41588325341343596,0.034586992773772196,0.09344322748978597,0.019460315666625816,-0.2302434769835635
956,UA3sZ4vWREtzMsrWMkjitR,0.2582978255226689,0.07033675091734884,-0.15293543398258133,0.302678369014554,-2.6096365254127982
957,3GYZUyutvCFKwnrmcGxZ5p,0.7218107626361808,0.24877424150705527,0.26244875927985073,-0.010626442972722083,0.08003616597339239
958,cis5aeZRj4Ko9KLdUCJvVb,0.29291175358597954,1.1030050785683176,-0.7592467093044938,0.5164457678774729,-5.0229276308399875
959,bLape7XXXNDPkD83Q5v99S,0.47439955834111835,-0.0011220461173505406,0.13689748517478298,-0.05075093027520883,0.4843778900710845
960,Gt2jjDChHnp3yJbZZY8P5e,0.48836266082485363,1.4883986582684008,-0.07860253890975905,0.4548270231321099,-4.5211107486844835
961,dL8Qaea4ajoG4LRQ5UWeiE,0.9883077954803099,0.9974586032528956,0.14129321370989328,0.08391182794600094,-0.9046372226841366
962,e5tevR62h52vAHHRoXYWaU,0.9440016013813316,0.10217671199223433,0.23558714888765123,0.3615734677093404,-3.293971101921306
963,SVuacNgqWUntamDJUoknYE,0.899352755365277,0.4202631499366567,-0.9845127015187856,0.2752036177174543,-2.412726086334946
964,AQnjU2KsoqivN4d9z9Pyzp,1.150155320693946,0.3076060633075892,0.5487760612151631,0.19394748515958637,-1.85107578818208
965,6zNqfSVHRF4W33JQ8corjK,0.7510962641517624,0.27688247274250627,-1.359653154658804,0.3838053237746162,-3.324780945525914
966,XeNdSrXywrLyGsUL9UYLbU,0.9429780502834129,2.1392350549719534,-0.19339548191419548,0.4424260621067063,-4.2131556551428995
967,KuqhCRV4VtXXMC7YZpXBxY,0.5799726688786396,0.49585140580938647,-0.1460415874467591,0.7116616013098175,-6.6603420314902495
968,fynBW8hYfZ9DP99K2ytpH4,0.9753424761893781,0.3656268689374358,-0.3386386768456439,0.6766649252080805,-5.740093148628277
969,kHeBUfE5BB3nfivUt2Tzyg,0.2989715269878064,0.2566676433082993,-0.6454766702481444,0.574216955819793,-5.119577022512053
970,2fgAhyLXbE8atbFwtBNEQP,-1.7842113203693646,1.4911434875887206,-0.21352474386090484,0.10627424899879312,-1.0251524574004836
971,jZKekCL8py24D7X4j52QGj,0.3718157713775437,1.3789878153410389,-0.20716721092955956,0.3898969250472454,-3.7343047600883623
972,iR2i9w2H6yCxWREsm9uWjX,0.24634152601186976,0.5954514390297196,-1.3630181504697267,1.0168407711835978,-8.757611766160148
973,dsebz7cjDBk8bsSd3YdQXH,0.46445540343459163,1.0642548134045453,0.6189326771426615,-0.0245093286196556,0.0611946839392497
974,dW4dYDbXadFjXmesv6wVWe,-0.5250776823236918,0.4150804118897815,0.0583066617887252,0.602050057849781,-5.151950103688229
975,377aNcCzYAB7C6gmTbSX3R,0.8025145954377748,1.607734197506434,-0.3969435910534047,0.4322122918697695,-4.438798950801901
976,2JH3dVKJhC6fAtTtigAb6p,0.5470796196090725,0.5131363597655715,-0.6022515750955313,0.6301595913078342,-5.969676440396816
977,4fZxL9J6BSw7zzZ7ahhAjM,-0.6220575793756024,0.9961857944760178,-2.4837766352183857,1.1572478283310454,-10.486666597928254
978,SkLbpT9U9dDUv9FHHbreHP,0.886835807231491,2.4094092255283397,-0.1625289459841545,0.42527796998896783,-4.037153765562721
979,ZXgwgQBSqScjpxop3qiZEL,0.725868764529515,0.06520502258175487,0.29898990052735913,0.1982488264152088,-1.7112243528278934
980,PDXfBQBaSX9dUmHSWNFCpK,0.2381947218068674,0.26567176821731914,-0.00985707854804815,0.14509950403475963,-1.590755406163986
981,TjutjiZPcVPswJGUAqt67t,0.4374921292648829,0.22087739627889866,-0.8263324490883447,0.8862948496559185,-8.003276482097723
982,PrEB3QrDN3r3ZaAHLrSdiP,1.1189512856711032,-0.5779867024588089,-0.5291941425074567,0.12771613779512858,-1.0132220631902449
983,g4WtU3jBRgsnwRfiVd4r8X,0.7398158889602727,0.4887440575712885,-0.6298891011637919,0.4634968318301048,-4.124400112058617
984,jrBCGi8Y4uYT4CfM9wah62,1.1043213188858405,0.1826882349391677,-0.3721943547471998,0.3377875090505893,-3.192788877493737
985,jVY82AXHsRB2DeiRfHVYjo,0.5178193770995936,-0.07214682909272441,-0.3269160870336625,0.09571314966439315,-0.8296377338797918
986,kEVpjJb2ZAocdCaqsJntr9,1.711324961310464,0.12931297674200964,0.9110313945410028,0.09416602668181895,-0.9682499234840674
987,iCS4rNRfFbRHyXy38QhP69,1.4515617254189297,0.33637287787310344,0.6327606560648554,0.2327205186641501,-2.1305807947153013
988,TFffoGeZJitGwf7gvXqH6Q,0.46597961173048075,0.7845244071036431,-0.7279321352802043,0.8064985631433647,-6.53814366909081
989,VvvMgGF8mK7bdJZcDsraCw,-0.35919394406526384,-0.457973667649613,-0.1341377235734975,-0.12066494077960732,1.1098825451496732
990,ckoqhvdLBzBhCQQPZ7nnqr,0.07048732062726132,0.41951725726365685,-0.4987126890715671,0.4033784987443378,-3.5971229361639594
991,7hhXicMXxNwR3usbk8Gc9j,0.26864055136073606,0.4273296563608965,-0.8739846951653695,0.7588780072433432,-7.647734032320939
992,JkQcxeeAxzynRqDxD6gNUo,1.2707936006408576,0.2744874645130247,0.2219862732625899,0.19362831943591274,-1.8422702779869387
993,m6drVoNmSBAbjrkduiWruk,0.2909867387007986,0.23557084791101982,-0.75859994897907,0.5239007049690996,-4.798313245320359
994,hA7CvdV2XrcGFdhiHm7Jwr,2.0196207294165105,-1.165570940758606,-0.2244742916720743,0.021507130083940895,0.10757976352578173
995,d2DehPkiM7Suwhp236YP6z,1.291435780384798,-0.03074598502451907,0.17965332094314215,-0.03835298905367579,0.37850414685187916
996,7QUXkzpG6c4Q4KPvrokHsZ,0.6551708887518937,1.0598858680835497,-0.5962527772598909,0.6547371083802344,-5.78146317948713
997,AdX3k2ySqixBXVwUj86LYN,0.7030175257873912,0.807898225446073,-0.8038330270103237,0.6856974369889532,-5.584300771302652
998,cntAMUMtzeHPvNAmWc5akk,0.5129757022982492,0.518968254503968,-0.4700028786825651,0.7178687120589339,-5.844747815424998
999,Xttsumm2ed6Z22Fw9mfxPh,0.5309969516069235,0.5697585693385366,0.1740597358396796,0.1242101278020461,-1.3210669096365055
1000,JPDbKTn2yvQVFyydURYyXr,0.4978769950813311,0.46811415602467327,-0.5335034748428598,0.48466376822504875,-5.2257699567225
1001,cx2hJ4KXRdWsfwHjac2RXF,0.6220355988545079,9.499914874907734,-0.392217324015757,0.46539841562937645,-4.967126252155448
1002,F9tyu8W4tw3pMPXSs8pgg9,0.39093989639853977,0.09490387394301607,-0.6658334826739103,0.1471518054558118,-1.4433955779396666
1003,4Tij7vedZ2vNNLG4mG9aqN,1.0365141256561077,0.9503214891552211,-0.39345785606198314,0.8911898886503109,-7.977618202595392
1004,ahuYqsuhwfLoNj7PrLz75W,0.1233309389634233,0.48337453598531915,0.307263871749923,0.06622727988876156,-0.6549974071128573
1005,C4uqVmdpw2WM73VH7X3Tbk,-0.21253505152692906,0.26354596542175973,0.08883594269243335,0.3888928244193768,-3.3077208959761033
1006,nzD4sqEPbdL3kDzfWFDi4S,0.7401208248691575,0.9497870191888358,0.5707306849067904,0.7095456329570909,-6.440156093595668
1007,5HcPaPvHKDC74Qmpp4Mywq,-0.3393390510531116,0.6958560717375962,-1.89646886139688,0.9623277440168502,-8.726843745345024
1008,TMonf9F2LuzhR36zrUtEyN,-2.1346478730602216,1.0066697356548022,-0.12922006294412786,0.29672143271376106,-2.4721592776853027
1009,az7jxma2TSwrJ9EYriN6mM,0.46244211648421246,0.7619866275510953,-0.202229743135322,0.30428344437974897,-2.5556090897319863
1010,JcpoXxBiVZFdXTRZjxXN4g,0.21956670224420075,0.4495746904813896,-0.027954923887971193,0.1834720280765666,-1.7831227488929624
1011,B8f8qnFTM4XzmNPgjyRHeY,0.6612124242285979,0.7794427514036852,-0.46427493610131926,-0.05580330432559322,0.4419613233291462
1012,RNDUWPkjzdAoi5jtisyc9s,0.5887286936020664,1.303737341164753,-0.09665277895621725,0.04203102184655205,-0.4516771481147639
1013,QgWe6NeKyqqeZP4fDc4cyZ,0.5616704043015857,2.9284593567220605,-0.10366150802146341,0.3118672707816038,-3.307128017517981
1014,SPCaE2qdeBA2iCuEkgqWYQ,0.9348057467550547,0.9600216376609308,-0.5800078554595092,0.47868352332460107,-4.5467260782686445
1015,esULCuHDLGsRdSzxb2xrjt,0.04953004284890361,0.48909750387959494,0.1641521025031948,0.562367513796376,-4.985569164777355
1016,ZDNHj6CWCFupNeHf5SBd4K,0.5636249354199365,-0.81576868416004,-0.9409646513768098,-0.04261043783356788,0.5299314264079745
1017,eSPV457SFjL9umEJSX8x92,0.5762556379678533,0.10067412751037459,0.032364942541786845,-0.017285694675355456,0.1663407525514164
1018,Q7F2wkcPLXWh6kaAHvCJJn,0.2371368949124348,0.28782978623576727,-0.8317092751793017,0.21750800073273496,-2.3313301490005895
1019,Ezrmpe24wjynNDWcPiQKhV,0.18908879774867965,0.19219476525619833,-0.22820200132778484,0.1464973954901897,-1.5670901930867063
1020,VaWV2g5Mb5E9YchA5rNqzW,0.9094363691645756,0.08764521237137113,-0.6475804131599826,0.8426714328240615,-8.573107921353326
1021,gnXzAV3ZGAECYgjKLxhMEN,0.9684935502206528,0.7759521016192111,-0.5878401991573863,0.49579467906269814,-4.665547508933232
1022,bhW2rstHjsC6HVh8h46WCH,0.6480950421280703,0.09069989905287167,-0.9399932716103463,0.9031985696827883,-8.699148950669754
1023,7zonnuvDayMLYrp8UwHxu2,0.7822208943017633,0.6203326170250867,-0.22514989403615573,0.6868019559302228,-6.871187416023893
1024,CmteT87S6qTR6j7fJgieZ6,1.0434336396826738,1.0322713392614817,-0.07386129176374193,0.11564522468751814,-1.1396695268421972
1025,WxNdb43ZQ8rVMzqx7igCXu,0.8984730381586714,4.293924902682624,0.10892524016014442,0.1285693613223473,-1.3630536638393178
1026,6FYmfJoPH8mcfQXZKSLmBe,0.4493214918748667,0.3449628920269885,-0.5699801259714132,0.9021787014810054,-8.301115630011916
1027,H7vFnFfmuoY8rtj4eVzJKe,0.34358981380437476,0.30675529339967,-0.7503238739165506,0.4892436795727815,-4.309475043474478
